todos.count,photo,firstName,followers.count,lastName,lastUpdate,contact.facebook,contact.phone,homeCity,type,friends.count,key,gender,mayorships.count,contact.email,contact.twitter
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/V1GTA0Y2YVNL2ERE.png,istanbul,3036,,2011-03-16T19:08:25,,,"Istanbul, Türkiye",brand,3036,321049,none,0,,istanbul
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/RGAXUC12STIW0B2R.jpg,LA Phil,5287,,2011-03-16T15:36:19,,,"Los Angeles, CA",brand,5287,321287,none,0,,laphil
4,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/CV5BPXKKSXXIEJXZ.jpg,Stephanie,1132,A.,2011-03-14T15:25:17,697982609,,"Atlantic Highlands, New Jersey",celebrity,97,32133,female,0,,stephagresta
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/LVKVWAW5YBEI30XG.png,BlackBerry,34576,,2011-03-16T19:09:44,,,"Waterloo, Canada",brand,34576,3214207,none,0,,blackberry
2,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/3LQVNUZ40TR22O3D.jpg,Tom,58,P.,2011-03-13T03:14:45,,,"Charleston, SC",celebrity,57,321865,male,3,,gprecs
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/1DKDQARUP31EE0MB.jpg,Vogue,5616,,2011-03-16T18:44:13,,,"London, UK",brand,5616,3225840,female,0,,vogue_london
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/N21TRUYNBGDI1COD.gif,The University of Texas of the Permian Basin,2380,,2011-03-16T18:35:25,,,"Odessa, TX",brand,2380,3226418,none,0,,utpb
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/ULUYVGGAQ5NTH5AF.png,Bon Appetit Magazine,80177,,2011-03-16T19:07:33,,,"Dallas, TX",brand,80177,322698,none,0,,bonappetitmag
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/1JGCKHFWVMHMOL3D.jpg,TouchdownRundown,1984,,2011-03-16T16:40:30,,,"New York, NY",brand,1984,3228004,female,0,,touchdownrundwn
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/ZR4BIUPPXWA05VJN.jpg,LIVESTRONG_COM,4822,,2011-03-16T19:10:04,,,"Santa Monica, CA",brand,4822,3230661,female,0,,livestrong_com
0,http://foursquare.com/img/blank_girl.png,Willow,2439,S.,2011-03-16T09:15:09,100000740511251,,"New York, NY",celebrity,0,3230762,female,0,,officialwillow
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/UYI0HY2EQJRA4XOR.jpg,IUPUI,2607,,2011-03-16T19:08:52,,,"Indianapolis, IN",brand,2607,3232774,none,0,,iupui
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/XHT1GAKAMUJUY15G.jpg,Sung,792,L.,2011-03-14T10:13:18,100000804787476,,"Los Angeles, CA",celebrity,606,323416,male,2,,sung_h_lee
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/B3DLTJ2UCO2FTU0A.png,Oscar de la Renta,4148,,2011-03-16T15:43:46,,,"New York, NY",brand,4148,3244046,female,0,,odlr4sq
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/KQPUALKQTSXDSNEP.jpg,UCLA Volunteer Center,235,,2011-03-15T14:05:03,,,"Los Angeles, CA",celebrity,0,3256925,none,0,,uclavolunteer
4,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/5TAGSJ5MBJCPQRHZ.jpg,Panos ,463,K.,2011-03-14T13:03:57,100000090558953,,"Athens,Greece",celebrity,565,3260330,male,21,,pkarasav
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/ATAVTYEBAY0WJFDY.jpg,Philadelphia Magazine,4847,,2011-03-16T15:45:29,,,"Philadelphia, PA",brand,4847,3262181,none,0,,phillymag
8,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/3265_1237132267.jpg,Dave,2664,P.,2011-03-16T09:14:28,1169880670,,"San Carlos, CA",celebrity,100,3265,male,11,,davepeck
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/QJYYKWKKMVJYV4KI.jpg,Starlight,1892,,2011-03-16T16:41:00,1494063768,,"Serpong, Tangerang. Indonesia",brand,1892,3269444,none,0,,warnetstarlight
2,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/OL2U5UTB21QQ4SLB.jpg,Roberto,1397,A.,2011-03-10T17:17:32,561197790,,"Santiago, Región Metropolitana",celebrity,122,327432,male,16,,robertoa
4,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/IRRQUEWSCMTI0NTA.jpg,WINDY,3010,W.,2011-03-16T09:13:57,1303221380,,"Indianapolis, IN",celebrity,1061,3276084,female,2,,whiteriverstprk
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/OW0Q2434XX4EWDP3.jpg,macnews.gr,1752,,2011-03-16T16:51:26,,,"Αθήνα, Ελλάς",brand,1752,3278366,none,0,,macnewsgr
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/4a84c5a6d4c46.jpg,AdventureGirl,277,S.,2011-03-14T15:31:04,,,"Los Angeles, California",celebrity,86,3281,female,3,,
433,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/TUJ5PGZ0YUTO45K0.jpg,Doug,1804,M.,2011-03-15T09:41:51,100001439763966,,"Oxnard, CA",celebrity,90,3284223,male,67,,dementisdoug
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/LE1OM14O5ABGRZLY.jpg,I Made C.,1098,W.,2011-03-15T14:14:06,1515240571,,"Atambua, Indonesia",celebrity,100,3291782,male,0,,dr_imcw
18,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/32938_1253152305902.jpg,@SocialJulio,1022,,2011-03-15T14:14:01,687710965,,"Destin, FL",celebrity,145,32938,male,10,,socialjulio
884,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/YSTILJBL51CMM024.jpg,Naveen,2440,,2011-03-16T09:15:07,29103995,,"New York, NY",celebrity,556,33,male,1,,naveen
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/OVOVAJT0KTMHCCZO.jpg,ExtraTV,5809,,2011-03-16T19:07:09,,,"Burbank, CA",brand,5809,3300943,none,0,,extratv
15,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/IKJYF5ESYWTXWORO.jpg,Andrew,3668,A.,2011-03-16T09:13:12,737569461,,"Edmond, OK",celebrity,150,3301263,male,14,,andrewavery70
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/EIQEOITX4M3ZK45Q.jpg,timescolonist,3696,,2011-03-16T18:32:03,,,"Victoria, Canada",brand,3696,3302010,none,0,,timescolonist
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/HQOGZNTSYZC2AQR2.jpg,Matthew,368,W.,2011-03-13T10:19:22,742368545,,"Franklin, TN",celebrity,66,3305895,male,0,,matthew_west
7,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/EZCTMEUOIOR3M24C.jpg,Ian,2963,B.,2011-03-16T09:14:02,,,"Stourbridge, UK",celebrity,142,3307225,male,2,,
15,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/DVLBDUBDFGVBYO30.jpg,Benjie,1276,P.,2011-03-14T15:25:12,,,"Greenville, NC",celebrity,111,3313021,male,0,,
5,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/3JB21BHYNM1FH4Q3.png,FoursquareBadges.it,5913,,2011-03-16T09:12:00,,,Italia,celebrity,176,3317529,male,8,,foursquarebadge
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/W35VYQ5JGXJCUOLU.jpg,Cécile de Rostand,2302,,2011-03-16T16:27:39,,,"Paris, France",brand,2302,3318416,male,0,,ventepriveecom
2,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/FAZSCFVS2DR3QGMX.jpg,Bagus,1069,R.,2011-03-12T17:16:30,1552255418,,"Meruya, Jakarta Barat",celebrity,106,3318741,male,10,,bagusradhityo
3,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/EIJAYLNIIPND2NND.jpg,Collectrium,1599,,2011-03-16T17:08:26,,,"New York, NY",brand,1599,3320066,none,0,,collectrium
0,http://foursquare.com/img/blank_boy.png,eHow,4424,,2011-03-16T16:46:35,,,"Santa Monica, CA",brand,4424,3323786,none,0,,ehow
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/P2MXNEELUPSZNTCU.jpg,Columbia Records,665,,2011-03-15T13:32:57,100001229942560,,"New York, NY",celebrity,542,3325513,none,0,,columbiarecs
89,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/0YR0SY1AF5BBVVYZ.jpg,DJ Latin Prince ✔ ,818,,2011-03-14T10:13:18,500920562,,Los Angeles,celebrity,325,3329982,male,32,,latinprince
62,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/0J3L144BFR0H5RXX.jpg,Tessa,1222,H.,2011-03-08T14:36:53,502911818,,"Atlanta, GA",celebrity,251,3332,female,15,,tessa
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/NTPA23YWZCQROFFZ.jpg,Eater.com,32429,,2011-03-16T18:38:03,,,"New York, NY",brand,32429,3343327,none,0,,eater
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/P1M0QARC5B5SCG1B.png,Racked,22519,,2011-03-16T18:38:37,,,"New York, NY",brand,22519,3343338,none,0,,racked
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/WMRYRUHPTDBPOQDB.jpg,Time Out Melbourne,4335,,2011-03-16T16:46:53,,,"Melbourne, Australia",brand,4335,3348812,none,0,,timeoutmel
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/NNTJPQKGTFULEDCC.jpg,Jose Luis,1266,O.,2011-03-16T07:13:27,527541367,,"Madrid, Comunidad De Madrid",celebrity,100,334888,male,4,,jlori
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/XMFPFOFRAY3OWCZM.jpg,FMXOnline,3586,,2011-03-16T18:32:36,,,"Aurora, IL",brand,3586,3357729,female,0,,fmxonline
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/NXNWCN2UKB5YHFFK.jpg,IHRA,4001,,2011-03-16T18:31:38,,,"Aurora, IL",brand,4001,3358174,female,0,,ihra
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/3P2K024XZNQQBDRP.jpg,Michelin Guides,25322,,2011-03-16T18:38:32,,,"Paris, France",brand,25322,3358242,male,0,,michelinguides
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/K1X21Q1NX53FUTJR.jpg,David Meerman,2075,S.,2011-03-15T22:34:37,517880295,,"Boston, MA",celebrity,112,335889,male,1,,dmscott
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/GULUYK1V35WJFVRC.jpg,How To Make It In America,12450,,2011-03-16T18:42:43,,,"New York, NY",brand,12450,336012,male,0,,
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/5AZCEVYOVRC3QA3A.jpg,Carolina,997,M.,2011-03-13T03:11:12,,,"Quilpue, Valparaiso",celebrity,102,336588,female,25,,carolinamillan
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/MBJEB4OQLWFLSTG0.gif,SNs,1656,C.,2011-03-15T14:04:55,,,"Santiago, Chile",celebrity,101,336666,none,0,,snscafe
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/Y1MCKWAV1OC1XGDS.png,GirlBestFriend,1021,,2011-03-16T19:09:55,,,"Jakarta, Indonesia",brand,1021,3373832,female,0,,
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/33JX33IQQUT0SPLM.jpg,Lucky Magazine,61832,,2011-03-16T18:37:27,,,"New York, NY",brand,61832,337548,female,0,,luckymagazine
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/EQW51RZQPRY21TMH.jpg,Elvis,293,C.,2011-03-11T01:19:10,,,Canada,celebrity,0,3376580,male,0,,elviscostello
5,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/4a5be1969a993.jpg,Dustin,969,C.,2011-03-13T03:09:09,,,"San Francisco, CA",celebrity,100,3377,male,1,,
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/02PFQ0VKWNP3V3XX.jpg,Jamba Juice,4804,,2011-03-16T18:44:39,,,"Emeryville, CA",brand,4804,3377786,none,0,,jambajuice
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/PIDMGL3V1KA23BS0.jpg,Kishwaukee College,1762,,2011-03-16T16:51:22,,,"Malta, IL",brand,1762,3380651,none,0,,kishcollege
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/TFRJLELEMVVTAVH1.jpg,Kennesaw State University,2728,,2011-03-16T18:33:49,,,"Kennesaw, GA",brand,2728,3382567,female,0,,kennesawstate
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/TFMXYDFUBLOE05GT.jpg,Washington Post,2538,,2011-03-16T19:06:54,,,"Washington D.C., DC",brand,2538,3382674,female,0,,washingtonpost
6,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/Y0NNZMKLHMJYDRHX.jpg,Mike,1911,V.,2011-03-15T09:39:53,709797,,"Cambridge, MA",celebrity,110,33833,male,2,,mvolpe
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/FV0CN5AZOED03GRJ.jpg,Valentine's Day Movie,9219,,2011-03-16T15:32:49,,,"Los Angeles, CA",brand,9219,338793,female,0,,
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/H2MDU4DW4VEJVX4N.jpg,Ufficio Informazioni Turistiche IAT Ferrara,2176,,2011-03-16T16:27:58,100000540001823,,"Ferrara, Italia",brand,2176,3392925,male,0,,turismoferrara
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/3QUHVZQKRCKD4G2P.jpg,Purdue University,2610,,2011-03-16T18:34:26,,,"West Lafayette, IN",brand,2610,3394354,female,0,,lifeatpurdue
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/SEAVCV3KZ0AQD1T2.jpg,Suffolk University,1573,,2011-03-16T17:07:06,,,"Boston, MA",brand,1573,3398217,none,0,,suffolk_u
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/MDQ31NDA1ETAKLQX.png,@bbcommunity,13104,,2011-03-16T15:33:00,1639244099,,"New York, NY",celebrity,102,339999,male,8,,bbcommunity
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/IR0QLSYF4FGDDFFU.jpg,China Daily USA,5511,,2011-03-16T19:10:04,100000493170210,,New York City,brand,5511,3400565,none,0,,chinadailyusa
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/0IOG4NZMY0HNLZAO.jpg,Gatsby,2089,,2011-03-15T22:34:35,,,"San Francisco, CA",celebrity,119,340098,male,0,,
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/ZXYKAXYFVS24HK4R.jpg,Visit Indiana,6310,,2011-03-16T18:43:59,,,"Indianapolis, IN",brand,6310,340702,none,0,,visitindiana
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/F0L33M0VVMI5VDZJ.jpg,zippo,1634,m.,2011-03-15T07:47:38,,,zama/kanagawa/japan,celebrity,206,3411629,none,0,,
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/NDYO1MMLYWVDAU45.jpg,MADURA Home Decoration,1732,,2011-03-15T14:14:32,,,"Paris, France",celebrity,125,3412163,none,78,,madura_deco
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/BFGMCA2EYRNV23ES.gif,Coke Zero,2374,,2011-03-16T09:15:24,,,"Cheyenne, Wyoming",celebrity,104,341403,male,2,,cokezero
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/D5FMPFEBHLQ4BQ3F.jpg,Chalermchatri,1427,Y.,2011-03-16T07:10:43,509629980,,"ห้วยขวาง, Bangkok",celebrity,161,341629,male,2,,adamy
12,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/DOGN01TLJDTR4O0L.jpg,Queen of,874,N.,2011-03-09T17:10:24,1581455079,,"Malibu, CA",celebrity,116,3418537,female,8,,annelieseplace
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/PCDK4UUPOAAEKQQ4.jpg,Don,892,A.,2011-03-13T09:49:59,100001528806290,,"Las Vegas, NV",celebrity,306,3422455,male,4,,donashlv
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/RIC5VTE0GBPBVFL3.jpg,KLM Surprise,5547,,2011-03-16T15:36:13,,,"Amsterdam, Nederland",brand,5547,3450621,male,0,,klmsurprise
8,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/2DXGEDR4JOVNUDQA.gif,giovanni,2568,g.,2011-03-16T09:14:59,,,"Plano, TX",celebrity,110,34507,male,9,,giovanni
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/2E3O4PSK1CRCQXST.png,Visit Tuscany,4525,,2011-03-16T16:46:21,,,"Firenze, Repubblica Italiana",brand,4525,3452356,female,0,,visittuscany
6,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/MMLJVSZ5K1UFGWF1.jpg,Christine,1120,K.,2011-03-08T14:36:43,807750789,,"Toronto, Canada",celebrity,122,346164,female,18,,christinekorda
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/UU1KUTDPFLZXCQGN.jpg,Indiana University Bloomington,2673,,2011-03-16T18:46:30,,,"Bloomington, IN",brand,2673,3462137,none,0,,iubloomington
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/FODP44MO2ZV51ZBQ.jpg,Big Boi,17597,,2011-03-16T07:32:15,,,"Atlanta, GA",celebrity,422,3463363,male,2,,bigboi
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/D23BZPGHJ3VDEAB4.jpg,EastlandHotel,1224,,2011-03-12T17:21:15,,,"Buxton, Maine",celebrity,99,346465,male,16,,eastlandhotel
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/W0UL1SDLCAE2KNY4.jpg,Caja Mediterráneo,1899,,2011-03-16T16:40:59,,,"Alicante, España",brand,1899,3474465,none,0,,cam
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/ELQ03J5ID3ANTZUG.png,The Onion,28221,,2011-03-16T18:40:36,,,"New York, NY",brand,28221,347482,none,0,,theonion
2,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/TL3UW2OKLPKY3QNQ.jpg,LiveRiga,2206,,2011-03-16T16:27:54,100000509885539,,"Rīga, Latvija",brand,2206,3478988,none,0,,liveriga
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/CIATMCX4ADZSM32J.jpg,Cubavera,2424,,2011-03-16T19:08:10,,,"Miami, FL",brand,2424,3483778,male,0,,cubavera
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/DMZWRRG5SQRARGKA.png,TeamCoco,26716,,2011-03-16T19:09:03,,,"Los Angeles, CA",brand,26716,3499494,male,0,,teamcoco
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/W0YEHB0GBWIVA4EF.png,Tallahassee Democrat,3791,,2011-03-16T19:06:45,,,"Tallahassee, FL",brand,3791,3500370,none,0,,tdonline
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/CZOI31SH4JSGNOZB.jpg,Homecenter Sodimac,1436,,2011-03-16T19:06:53,,,"Santiago, Chile",brand,1436,3501384,none,0,,homecenter_cl
8,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/LXARMJYJSIVGP4HI.jpg,Brandsgym,990,,2011-03-16T16:50:36,793950275,,"Madrid, España",brand,990,350308,male,0,,brandsgym
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/JISDAK3D5SOKUBRY.jpg,Dominic,2650,R.,2011-03-16T09:14:31,789535192,,"Los Angeles, CA",celebrity,7,350640,male,6,,dominicscott
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/RN0UI5OHPH01UHNS.jpg,AFLV,2045,,2011-03-16T16:36:36,69900618,,"Fort Collins, CO",brand,2045,3518132,female,0,,aflv
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/MMHANJAZ2EOKOKPH.jpg,Bucks,2001,,2011-03-16T19:07:49,,,"Milwaukee, WI",brand,2001,352065,none,0,,bucks
27,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/TJECR01AX4POERSJ.jpg,® ℳiḉḧᾰέḷ ℊᾰḃṙiέḷ ☮ © ║█║▌║█║▌│║▌█║▌║,2674,,2011-03-16T09:14:27,,,"Vienna, Austria",celebrity,177,3524224,male,46,,
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/XA3OLIOHRVCWZUPJ.jpg,SPIN,20303,,2011-03-16T18:41:37,,,"Austin, TX",brand,20303,352703,male,0,,spinmagazine
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/QYHUTDMMT1J1HEZN.jpg,NHL,30492,,2011-03-16T18:38:08,516959862,,North America,brand,30492,3534006,none,0,,nhl
23,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/UMNLONE51QGM135U.jpg,Mark,89,W.,2011-03-14T03:15:30,,,"New York, NY",celebrity,84,353461,male,6,,
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/AR45BZBWCS4JYWIF.jpg,Brad,1274,G.,2011-03-16T07:13:16,1441915382,,"Erie, PA",celebrity,180,3535367,male,0,,bradg58
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/DDMMOIGKFOLNFQTH.jpg,Soul Train,4443,,2011-03-16T16:46:41,,,"Chicago, IL",brand,4443,3536222,male,0,,soultrain
3,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/4a90d42ca31cb.jpg,ashton,81078,k.,2011-03-16T15:32:42,,,"Los Angeles, CA",celebrity,41,35527,male,0,,aplusk
4,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/4a90eecdc1c2e.jpg,demi,37410,m.,2011-03-16T15:32:43,,,"Detroit, Michigan",celebrity,26,35531,female,2,,
27,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/3574_1237168766.jpg,C.C.,2184,C.,2011-03-15T09:38:07,14902411,,"Milford, MA",celebrity,113,3574,male,8,,cc_chapman
2,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/NZIQA1RQQCDEPSCW.jpg,Dilara,1774,S.,2011-03-14T09:53:25,1381580352,,Texas and Istanbul. TR,celebrity,108,3581665,female,0,,hipmix
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/AACDXCLKW4OADXEJ.png,Ryan,1001,O.,2011-03-14T15:24:23,100001334624599,,"Milwaukee, WI",celebrity,117,3598501,male,0,,eateryonfarwell
5,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/PYLLJKRD2U343VPG.png,The New York Times,63781,,2011-03-16T19:09:51,,,"New York, NY",brand,63781,360215,none,0,,nytimes
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/X3E1J32E4ZY44UGI.png,Liberty University,4297,,2011-03-16T16:46:57,,,"Lynchburg, VA",brand,4297,3602992,none,0,,libertyu
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/VY5YEYZMHD3QYMKF.jpg,Brian,944,T.,2011-03-14T08:11:44,755370572,,"Chicago, IL",celebrity,162,360586,male,8,,briantomkins
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/C1THZR4MU1BCCQBP.jpg,Samsung,2197,U.,2011-03-15T14:07:02,,,"Ridgefield Park, NJ",celebrity,158,360677,none,0,,samsungtweets
12,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/ZIZFBRRNPC3ANDNC.jpg,Peter,195,N.,2011-03-14T08:12:21,,,"New York, NY",celebrity,149,361,male,1,,pcnofelt
4,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/M0MGVW5Z0CPFIHLH.jpg,Milwaukee,975,D.,2011-03-15T14:15:19,1579152892,,"Milwaukee, WI",celebrity,112,361200,male,3,,milwaukeedrinks
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/KW0SF5UI4V0KEAXA.jpg,Crescentrating Halal Friendly Travel,1838,,2011-03-16T19:07:21,100000508369577,,Singapore,brand,1838,3635966,none,0,,crescentrating
11,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/MBPATS4VL04EMG5O.jpg,TAXIOVIEDO,3532,r.,2011-03-16T13:01:38,100000238640357,,"Oviedo, Principado de Asturi",celebrity,39,364010,female,70,,taxioviedo
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/AWXK2VQMJVMF2BMD.jpg,tsuda,2884,,2011-03-16T09:14:07,684822172,,"新宿区, 東京都",celebrity,104,364168,male,0,,tsuda
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/SODSZEBD22YK4VK1.jpg,Tempe Tourism,1455,,2011-03-16T17:32:23,10050099,,"Tempe, AZ",brand,1455,3646205,female,0,,tempetourism
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/QYRHNHITFGFLZCGQ.jpg,njdotcom,4275,,2011-03-16T18:45:21,,,"Jersey City, NJ",brand,4275,3646920,female,0,,njdotcom
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/XZHVSEEZZEGUR0YF.jpg,SoundDiego Blog,2667,,2011-03-16T18:34:09,,,"San Diego, CA",brand,2667,3647483,none,0,,sounddiegoblog
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/CP2ZNIUODAQCI4OF.jpg,Algonquin Hotel,3623,,2011-03-16T18:32:09,,,"New York, NY",brand,3623,3648478,none,0,,algonquinnyc
1,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/LQEHZ3044ZNZHAQ1.jpg,Gabriel,1244,G.,2011-03-13T03:11:29,1103749831,,"Santiago, Metropolitana",celebrity,139,365195,male,8,,ggasp
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/RBIQAJKWO0A10KIS.jpg,Webing | Get Social,1794,,2011-03-16T19:09:21,,,London | Rome,brand,1794,3661148,none,0,,webing_dot_com
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/ACZRLQTCIOTVZYIL.jpg,Four Points by Sheraton,3759,,2011-03-16T18:31:57,,,"White Plains, NY",brand,3759,3663586,female,0,,fourpointsbrand
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/VZARYQOEHDX30PEJ.jpg,Toronto Entertainment District,1941,,2011-03-16T16:40:44,,,"Toronto, Canada",brand,1941,3666350,none,0,,toronto_ed
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/2EA5BGD0BXHCLSYR.png,Blog Preston,1453,,2011-03-16T17:32:26,,,"Preston, UK",brand,1453,3679691,none,0,,blogpreston
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/J4BFHUWHYH2CQAZO.png,Light The Night NY,3889,,2011-03-16T18:45:51,,,"New York, NY",brand,3889,3685114,none,0,,lightthenightny
9,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/JYPBXEZOMUHBGQ2V.jpg,Antonio,1375,D.,2011-03-14T03:14:46,732633070,,Madrid,celebrity,311,369586,male,2,,antoniodomingo
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/ZGUFBUUNGPCCZFIR.jpg,Cause Bound,1671,,2011-03-16T16:56:30,,,"San Diego, CA",brand,1671,3699203,none,0,,causebound
2,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/QQA31V33DH2HGLMM.jpg,Daniel,1097,K.,2011-03-16T07:15:39,100000875518456,,"Ravensburg, BW",celebrity,120,370756,male,49,,daniel_koepf
0,http://playfoursquare.s3.amazonaws.com/userpix_thumbs/G1YW22LU030AGBLZ.jpg,.. :: HaM :: ..,2712,,2011-03-16T09:14:18,100000759983333,,"RaMa 3, Thailand",celebrity,431,3727972,male,0,,
